account_external_id,recency_days,frequency,monetary_total,monetary_avg,monetary_max,monetary_std,avg_discount_pct,avg_quantity,return_rate,category_diversity,spend_2022,spend_2023,spend_2024,spend_trend_2y,spend_trend_1y,login_count_30d,login_count_90d,email_open_rate,app_usage_score,support_tickets,days_since_login,age,tenure_days,loyalty_tier_enc,is_cz,campaign_opt_in,channel_Mobile App,channel_Store,channel_Web,clv_2025,loyalty_tier_label
ACC-00367,205,4,5688.34,1422.085,1885.82,686.8598046423544,7.5,1.25,0.2,3,1665.18,2137.34,1885.82,0.13242266741888623,-0.11762395128931798,4,20,0.23,14.9,3,12,30,1152,2,1,0,0,0,1,0.0,Silver
ACC-00368,109,11,37967.73,3451.6118181818183,9630.12,2405.2098724511266,2.727272727272727,1.1818181818181819,0.0,5,24066.980000000003,5007.86,8892.89,-0.630467949532948,0.7756315808387537,8,35,0.31,65.5,4,42,38,1343,3,1,1,1,0,0,0.0,Gold
ACC-00369,388,9,34835.27,3870.5855555555554,11463.81,3915.009124035061,3.888888888888889,1.7777777777777777,0.1,5,15407.21,19428.059999999998,0.0,-0.9999350995345988,-0.999948530706066,6,34,0.35,56.9,1,9,35,1123,1,1,0,0,1,0,0.0,Bronze
ACC-00370,114,14,80133.36,5723.811428571428,15164.58,4028.795218097717,2.857142857142857,1.1428571428571428,0.0,6,0.0,50683.36,29450.0,29450.0,-0.4189331778086968,11,50,0.9,71.7,2,72,23,771,3,1,0,0,0,1,72976.47,Gold
ACC-00371,463,22,242312.36,11014.198181818181,52034.64,12832.78246650746,3.409090909090909,1.6363636363636365,0.043478260869565216,6,117341.39,124970.97,0.0,-0.9999914779305246,-0.9999919982056776,28,46,0.56,73.6,1,109,46,1283,3,1,1,0,1,0,0.0,Gold
ACC-00372,98,5,37413.38,7482.6759999999995,27741.03,11413.290407110037,6.0,1.8,0.0,4,0.0,30236.94,7176.4400000000005,7176.4400000000005,-0.7626346239194867,2,13,0.21,12.5,3,3,46,647,2,1,0,1,0,0,0.0,Silver
ACC-00373,714,7,117579.72,16797.102857142858,51150.38,20011.575797055324,1.4285714285714286,2.142857142857143,0.0,5,117018.36,561.36,0.0,-0.9999914544054932,-0.9982217796429333,11,28,0.53,58.5,3,92,39,1417,2,1,1,0,0,1,0.0,Silver
ACC-00374,160,4,9551.720000000001,2387.9300000000003,5231.04,2160.674949516161,8.75,1.0,0.0,4,319.22,0.0,9232.5,27.834863531322217,9232.5,3,11,0.16,27.0,6,100,32,848,1,0,0,1,0,0,16655.91,Bronze
ACC-00375,294,8,23195.47,2899.43375,5002.27,1371.7559007859497,5.0,1.25,0.0,4,5926.46,12966.710000000001,4302.3,-0.27400606667948835,-0.6681526653510912,8,20,0.35,52.4,4,85,45,1344,3,1,0,0,0,0,0.0,Gold
ACC-00376,14,8,45873.8,5734.225,16930.16,4937.9053626295545,4.375,1.0,0.0,4,0.0,18031.22,27842.579999999998,27842.579999999998,0.5441016136670913,9,20,0.25,52.6,4,9,34,645,2,1,0,1,0,0,0.0,Silver
ACC-00377,512,3,20213.87,6737.956666666666,15072.22,7220.39812775122,1.6666666666666667,1.3333333333333333,0.0,3,0.0,20213.87,0.0,0.0,-0.9999505314652036,6,20,0.06,34.8,4,84,38,692,1,0,0,0,0,0,0.0,Bronze
ACC-00378,46,9,31012.079999999998,3445.7866666666664,9404.99,2826.541091404829,3.3333333333333335,1.5555555555555556,0.1,4,11149.85,18037.34,1824.8899999999999,-0.836255532089482,-0.8987772710792679,14,41,0.45,46.0,4,44,43,948,1,1,0,0,1,0,25699.62,Bronze
ACC-00379,39,10,46717.44,4671.744000000001,15648.06,4713.217122252415,5.5,1.2,0.0,4,11793.51,17929.739999999998,16994.19,0.4409407427693052,-0.052175760732685844,8,34,0.24,56.4,4,51,27,1391,2,1,1,1,0,0,13582.44,Silver
ACC-00380,137,4,26280.35,6570.0875,14289.78,6323.682237554187,6.25,1.5,0.2,4,0.0,0.0,26280.35,26280.35,26280.35,11,24,0.55,47.3,1,103,20,360,1,1,1,0,0,0,10563.02,Bronze
ACC-00381,137,5,9400.35,1880.0700000000002,3262.56,1001.1941703785534,11.0,1.2,0.0,3,1220.42,3705.9100000000003,4474.02,2.663784775097837,0.20721031802768344,2,15,0.18,44.4,1,20,39,981,1,1,0,0,1,0,0.0,Bronze
ACC-00382,328,17,116724.64,6866.155294117647,35453.5,8043.689510590055,1.4705882352941178,1.5294117647058822,0.0,6,12170.21,94452.05,10102.38,-0.1698951870849324,-0.8930327818953437,19,41,0.55,73.1,0,40,38,1138,3,1,1,0,0,1,0.0,Gold
ACC-00383,164,17,115882.58,6816.622352941176,42598.4,9676.623427137776,4.411764705882353,1.2352941176470589,0.0,6,1684.37,56135.75,58062.46,33.45146169683808,0.034321723291783,10,21,0.68,77.6,1,113,38,804,3,1,1,0,1,0,0.0,Gold
ACC-00384,16,6,19064.190000000002,3177.3650000000002,5879.95,1497.0187053306984,4.166666666666667,1.0,0.0,3,0.0,0.0,19064.190000000002,19064.190000000002,19064.190000000002,14,31,0.38,59.1,1,7,42,378,1,1,1,0,0,0,2961.3399999999997,Bronze
ACC-00385,367,6,31178.879999999997,5196.48,17952.41,6434.498876064865,6.666666666666667,1.5,0.0,3,25913.8,5265.08,0.0,-0.999961412011669,-0.9998101054294656,10,27,0.29,66.7,4,82,35,1434,2,1,1,1,0,0,0.0,Silver
ACC-00386,535,1,898.28,898.28,898.28,0.0,10.0,1.0,0.0,1,0.0,898.28,0.0,0.0,-0.9988879992883195,4,20,0.15,37.2,4,71,20,606,3,1,0,0,0,1,0.0,Gold
ACC-00387,244,2,11854.82,5927.41,7909.04,2802.448021605396,7.5,1.5,0.3333333333333333,2,0.0,3945.78,7909.04,7909.04,1.0041755557695133,0,11,0.21,12.9,2,23,53,591,2,0,0,0,0,0,250.02,Silver
ACC-00388,11,6,45011.119999999995,7501.853333333333,18978.94,6904.811138878938,2.5,1.5,0.0,4,38446.08,5409.48,1155.56,-0.9699181316240402,-0.7862370806287059,5,19,0.4,51.6,3,10,36,1326,1,1,0,0,1,0,20768.739999999998,Bronze
ACC-00389,280,8,53634.3,6704.2875,18332.04,5255.188088306504,2.5,1.25,0.0,6,0.0,45339.41,8294.89,8294.89,-0.8170309884714321,8,32,0.58,63.5,2,106,53,722,1,1,0,0,1,0,17231.13,Bronze
ACC-00390,236,8,22195.47,2774.43375,7090.27,2340.654994959057,1.875,1.25,0.0,5,11174.73,2993.58,8027.16,-0.2816433467880845,1.6808968202552612,14,28,0.42,64.9,1,37,46,1241,1,1,1,0,1,0,0.0,Bronze
ACC-00391,11,11,96531.88,8775.625454545456,29338.98,9470.229095372893,0.9090909090909091,1.3636363636363635,0.0,6,41952.43,38486.909999999996,16092.54,-0.616395131458858,-0.5818546655300326,5,22,0.51,58.7,1,78,44,1302,1,1,0,0,1,0,8001.22,Bronze
ACC-00392,155,4,14980.35,3745.0875,9151.52,3670.5717283222157,5.0,1.25,0.0,3,1629.76,2905.6,10444.99,5.40559616375187,2.5938863276680655,1,8,0.04,34.6,5,104,35,946,1,1,0,0,0,1,0.0,Bronze
ACC-00393,72,7,23569.13,3367.0185714285717,8596.18,3201.489293544639,0.7142857142857143,1.2857142857142858,0.125,5,7154.06,7818.89,8596.18,0.20155246776407185,0.09939909640672694,13,40,0.33,43.8,2,103,33,861,2,1,1,0,0,1,6473.49,Silver
ACC-00394,49,10,44780.89,4478.089,11950.12,3429.0220374342884,6.0,1.4,0.0,5,14782.81,12511.66,17486.420000000002,0.18287640330875482,0.3975781328670324,6,28,0.43,62.4,3,97,32,1260,2,1,0,0,0,1,18315.93,Silver
ACC-00395,32,5,33023.71,6604.742,12750.14,5530.237492714034,0.0,1.4,0.0,4,0.0,0.0,33023.71,33023.71,33023.71,20,39,0.64,97.8,2,72,49,224,2,1,1,1,0,0,143777.18,Silver
ACC-00396,1,1,332.88,332.88,332.88,0.0,15.0,1.0,0.0,1,0.0,0.0,332.88,332.88,332.88,13,30,0.37,53.2,0,113,27,22,1,1,1,0,0,0,35925.08,Bronze
ACC-00397,657,9,35980.15,3997.7944444444447,7748.0,2385.499511177434,3.3333333333333335,1.2222222222222223,0.0,4,25330.44,10649.71,0.0,-0.9999605233654305,-0.9999061095457485,10,39,0.3,43.6,2,45,33,1228,1,1,1,0,0,0,0.0,Bronze
ACC-00398,144,1,17666.4,17666.4,17666.4,0.0,0.0,3.0,0.0,1,0.0,0.0,17666.4,17666.4,17666.4,0,12,0.3,36.9,5,118,23,230,2,1,0,1,0,0,10414.43,Silver
ACC-00399,306,3,6253.12,2084.3733333333334,3441.44,1629.1278934857548,8.333333333333334,1.0,0.0,2,2534.04,3441.44,277.64,-0.8900845746023732,-0.9190574127653641,6,11,0.08,31.8,4,12,18,932,3,1,0,0,0,0,4433.13,Gold
ACC-00400,160,1,4701.95,4701.95,4701.95,0.0,15.0,1.0,0.0,1,0.0,0.0,4701.95,4701.95,4701.95,5,14,0.29,39.9,5,6,38,168,2,1,0,0,1,0,0.0,Silver
ACC-00401,132,6,34951.69,5825.281666666667,12071.79,3707.1470162830974,7.5,1.5,0.0,4,0.0,6920.41,28031.280000000002,28031.280000000002,3.0500822809225294,11,32,0.22,49.6,2,88,36,576,2,1,1,0,0,1,3065.43,Silver
ACC-00402,121,5,21157.25,4231.45,12370.88,4621.472023186984,11.0,1.8,0.16666666666666666,3,0.0,5443.76,15713.49,15713.49,1.886167618040097,10,32,0.27,44.0,3,26,32,679,2,0,1,1,0,0,16475.67,Silver
ACC-00403,144,10,38738.21,3873.821,8388.0,2518.717120438057,4.5,1.7,0.09090909090909091,5,11154.35,22180.27,5403.59,-0.5155158735494628,-0.7563444293315937,6,30,0.4,65.2,4,21,36,1219,1,1,0,0,0,1,0.0,Bronze
ACC-00404,731,7,21114.91,3016.4157142857143,4958.87,1418.3240695607044,1.4285714285714286,1.0,0.0,3,21114.91,0.0,0.0,-0.9999526423440903,0.0,9,19,0.4,48.9,2,22,36,1391,2,1,0,0,0,0,0.0,Silver
ACC-00405,949,3,12531.470000000001,4177.156666666667,8488.78,3861.577726996226,10.0,2.0,0.0,2,12531.470000000001,0.0,0.0,-0.9999202072695965,0.0,4,22,0.26,35.5,4,110,31,1389,1,0,0,0,0,1,0.0,Bronze
ACC-00406,480,7,94653.89,13521.984285714285,54632.28,18560.074280434023,6.428571428571429,1.2857142857142858,0.0,4,54632.28,40021.61,0.0,-0.9999816961383244,-0.9999750141232668,12,31,0.42,64.4,3,4,36,1271,1,1,1,0,0,0,0.0,Bronze
ACC-00407,637,8,34944.13,4368.01625,7914.12,1939.8148910651796,3.125,1.25,0.0,3,29284.149999999998,5659.98,0.0,-0.9999658530005822,-0.9998233521404422,7,17,0.31,45.8,1,97,34,1242,1,1,1,0,0,1,0.0,Bronze
ACC-00408,519,10,34402.55,3440.255,5613.16,1773.202987259997,5.5,1.2,0.09090909090909091,4,28079.76,6322.79,0.0,-0.9999643884282334,-0.9998418669816677,13,32,0.5,64.5,2,26,30,1270,2,0,0,0,1,0,0.0,Silver
ACC-00409,352,12,53563.17,4463.5975,13889.37,3617.6658781422866,2.5,1.4166666666666667,0.0,5,10119.44,39021.16,4422.57,-0.5629073439494726,-0.8866395401997225,6,24,0.35,56.2,3,85,46,1310,2,0,1,0,0,0,0.0,Silver
ACC-00410,391,16,223121.24,13945.0775,90930.04,23331.929333100736,2.8125,1.8125,0.0,6,85160.44,137960.8,0.0,-0.9999882575963958,-0.9999927516167518,19,54,0.84,95.0,1,13,38,1174,3,0,1,0,0,1,0.0,Gold
ACC-00411,744,6,39928.1,6654.683333333333,12775.27,4618.545990381244,0.0,1.5,0.0,4,39928.1,0.0,0.0,-0.9999749556088167,0.0,13,24,0.5,60.4,2,94,45,1035,3,1,1,0,0,0,0.0,Gold
ACC-00412,667,5,15960.23,3192.046,6572.93,2126.0922002773073,2.0,1.4,0.0,4,6076.5599999999995,9883.67,0.0,-0.9998354602834032,-0.9998988332438008,6,16,0.26,49.9,3,110,36,1312,1,1,1,0,1,0,0.0,Bronze
ACC-00413,131,10,55527.11,5552.711,12687.74,3878.0316185217525,6.5,1.4,0.0,6,0.0,19992.379999999997,35534.73,35534.73,0.7773748110624621,8,37,0.51,46.5,1,36,40,587,1,1,1,0,0,0,0.0,Bronze
ACC-00414,14,5,31711.97,6342.394,12816.62,4390.8101724829785,2.0,2.2,0.0,4,0.0,6855.24,24856.730000000003,24856.730000000003,2.6255629907937887,5,14,0.0,17.1,1,37,20,454,3,1,0,0,1,0,0.0,Gold
ACC-00415,414,10,124439.45,12443.945,54597.42,17822.705519336378,3.0,1.6,0.0,5,102952.63,21486.82,0.0,-0.9999902868893501,-0.9999534620077792,8,30,0.24,57.6,3,92,21,1287,2,0,1,0,0,1,0.0,Silver
ACC-00416,364,11,67813.44,6164.858181818182,16037.68,4326.022624094373,0.9090909090909091,1.2727272727272727,0.08333333333333333,5,23636.8,41914.86,2261.78,-0.9042728172672584,-0.9460161380441675,7,21,0.43,56.8,3,23,25,1338,1,1,1,0,0,1,0.0,Bronze
ACC-00417,26,3,5959.0,1986.3333333333333,3165.79,1398.9545283651407,1.6666666666666667,1.0,0.25,2,0.0,0.0,5959.0,5959.0,5959.0,6,33,0.44,40.7,2,48,42,210,1,0,1,0,0,0,3839.09,Bronze
ACC-00418,205,8,57113.36,7139.17,28587.06,8835.895854031198,5.0,1.375,0.0,4,0.0,14164.17,42949.19,42949.19,2.032098449930358,7,29,0.5,69.5,4,30,37,574,2,1,1,0,0,1,0.0,Silver
ACC-00419,249,8,67492.18,8436.5225,15668.17,5176.36317892274,0.625,1.125,0.1111111111111111,4,21540.16,34313.1,11638.919999999998,-0.4596428418896662,-0.660783176595044,8,36,0.38,44.4,0,54,24,892,2,0,1,0,0,0,0.0,Silver
ACC-00420,6,14,105524.37,7537.455,36243.86,8778.620624156913,2.5,1.6428571428571428,0.125,6,0.0,53825.13,51699.240000000005,51699.240000000005,-0.03949550153429184,10,37,0.65,71.9,2,46,44,675,3,0,1,0,0,0,23058.45,Gold
ACC-00421,310,3,7683.75,2561.25,4780.99,2213.402455564735,8.333333333333334,1.6666666666666667,0.0,3,0.0,4780.99,2902.76,2902.76,-0.39277162854794756,2,15,0.28,35.7,0,69,32,496,2,1,0,0,0,0,0.0,Silver
ACC-00422,70,23,287183.79,12486.251739130434,65681.88,16553.64016941554,3.6956521739130435,1.826086956521739,0.0,6,124414.45999999999,102120.98000000001,60648.35,-0.5125256137782234,-0.4061087534730526,13,42,0.81,73.6,1,46,51,1388,1,1,0,0,0,1,31756.329999999998,Bronze
ACC-00423,403,2,2327.96,1163.98,1305.23,199.75766568519967,2.5,2.0,0.0,1,0.0,2327.96,0.0,0.0,-0.9995706237977466,5,21,0.12,32.9,4,115,54,524,2,1,0,0,0,1,0.0,Silver
ACC-00424,275,5,19835.64,3967.1279999999997,5987.19,1552.9749681723786,4.0,1.2,0.16666666666666666,3,0.0,14990.31,4845.33,4845.33,-0.6767240487989375,14,41,0.27,61.0,4,69,38,671,1,1,0,1,0,0,12988.1,Bronze
ACC-00425,18,3,28804.7,9601.566666666668,19121.75,9344.134663222343,10.0,2.3333333333333335,0.0,3,0.0,0.0,28804.7,28804.7,28804.7,26,62,0.62,98.2,1,34,60,193,3,0,0,0,0,1,76799.91,Gold
ACC-00426,238,5,14889.9,2977.98,11407.33,4731.072909393809,4.0,1.0,0.0,4,0.0,13675.31,1214.59,1214.59,-0.9111171068804378,14,42,0.35,53.9,3,48,38,676,2,1,0,0,1,0,41647.49,Silver
ACC-00427,134,1,4419.28,4419.28,4419.28,0.0,15.0,1.0,0.0,1,0.0,0.0,4419.28,4419.28,4419.28,4,18,0.28,38.2,1,3,41,163,1,1,1,0,1,0,5234.59,Bronze
ACC-00428,897,5,23540.77,4708.154,10265.65,3185.3201768707645,5.0,1.2,0.0,4,23540.77,0.0,0.0,-0.9999575223103445,0.0,5,16,0.27,46.4,0,99,37,1451,2,1,0,1,0,0,0.0,Silver
ACC-00429,983,3,11645.25,3881.75,7760.4,3402.779388602793,10.0,1.3333333333333333,0.0,3,11645.25,0.0,0.0,-0.9999141354513256,0.0,5,18,0.05,34.4,3,56,19,1304,1,1,1,1,0,0,0.0,Bronze
ACC-00430,557,5,11665.94,2333.188,5514.95,2003.1438118542562,4.0,1.4,0.0,5,5468.42,6197.5199999999995,0.0,-0.9998171652570108,-0.9998386711666656,6,14,0.2,48.3,5,23,38,973,1,1,1,0,0,0,0.0,Bronze
ACC-00431,40,4,25938.17,6484.5425,16794.75,7142.678025467175,3.75,1.75,0.0,4,0.0,0.0,25938.17,25938.17,25938.17,14,30,0.3,67.2,1,79,31,268,1,1,1,1,0,0,1771.52,Bronze
ACC-00432,892,3,12616.2,4205.400000000001,6574.08,2103.3869372276704,8.333333333333334,1.3333333333333333,0.0,3,12616.2,0.0,0.0,-0.9999207431125765,0.0,7,17,0.13,43.8,5,43,37,1082,2,1,0,0,0,1,0.0,Silver
ACC-00433,40,4,9780.29,2445.0725,5344.85,2500.04479749697,6.25,1.0,0.0,3,0.0,3719.63,6060.660000000001,6060.660000000001,0.6292025812832774,13,35,0.54,41.4,1,106,29,502,1,1,1,0,1,0,4450.4,Bronze
ACC-00434,196,5,12960.49,2592.098,4588.48,1658.7198400935583,2.0,1.6,0.0,4,4588.48,7531.79,840.22,-0.8167069036143527,-0.888325573924137,0,9,0.16,26.4,6,69,33,818,1,1,1,0,1,0,0.0,Bronze
ACC-00435,100,7,30298.64,4328.377142857143,7905.42,2521.0284280475316,3.5714285714285716,1.4285714285714286,0.0,4,0.0,24114.34,6184.3,6184.3,-0.7435118061781423,6,26,0.59,56.8,4,41,38,682,2,1,0,1,0,0,13751.39,Silver
ACC-00436,732,1,5247.62,5247.62,5247.62,0.0,15.0,1.0,0.5,1,5247.62,0.0,0.0,-0.9998094737283324,0.0,1,17,0.24,35.0,4,57,64,825,1,1,0,0,0,1,0.0,Bronze
ACC-00437,99,9,35398.72,3933.1911111111112,8391.96,2444.0146947770404,2.2222222222222223,1.3333333333333333,0.0,6,8391.96,19121.88,7884.88,-0.060417302119871785,-0.5876206931173547,9,36,0.26,61.8,4,87,33,765,1,0,1,0,0,0,0.0,Bronze
ACC-00438,688,13,89747.94,6903.6876923076925,20435.64,6359.835950206255,2.3076923076923075,1.7692307692307692,0.07142857142857142,5,77068.33,12679.609999999999,0.0,-0.9999870246698654,-0.9999211394404528,5,33,0.32,68.4,3,60,34,1199,2,1,1,0,0,1,0.0,Silver
ACC-00439,187,6,30324.06,5054.01,8514.79,2974.7818576090585,3.3333333333333335,1.5,0.0,3,9471.79,8514.79,12337.48,0.3025180543430181,0.44889434802877926,13,23,0.26,46.8,1,70,21,1410,1,1,1,0,0,1,7162.710000000001,Bronze
ACC-00440,287,6,24633.440000000002,4105.573333333334,8296.64,2872.321612066912,4.166666666666667,1.1666666666666667,0.0,5,11379.5,6521.76,6732.18,-0.4083581564957603,0.03225935033636069,10,20,0.41,43.4,1,27,39,1026,2,1,0,1,0,0,65120.71000000001,Silver
ACC-00441,995,5,26134.49,5226.898,13708.87,4970.542385220148,6.0,1.2,0.0,3,26134.49,0.0,0.0,-0.9999617378514809,0.0,1,16,0.02,38.3,0,97,23,1252,2,1,1,1,0,0,0.0,Silver
ACC-00442,116,6,28471.59,4745.265,8571.17,2221.42973224678,3.3333333333333335,1.1666666666666667,0.0,5,2701.72,5188.77,20581.1,6.615328261899124,2.9658982960709235,10,33,0.38,54.5,4,4,18,996,1,0,0,0,1,0,0.0,Bronze
ACC-00443,366,3,7540.75,2513.5833333333335,3905.9,1241.4567051787724,3.3333333333333335,1.3333333333333333,0.25,3,0.0,7540.75,0.0,0.0,-0.9998674047800576,6,31,0.29,42.9,2,38,36,808,1,1,0,0,0,0,2739.29,Bronze
ACC-00444,46,9,47395.83,5266.203333333334,16727.88,4813.072697214847,0.5555555555555556,1.6666666666666667,0.0,6,12912.539999999999,25822.010000000002,8661.28,-0.32920949638906133,-0.6645518860891895,10,31,0.22,55.4,3,58,32,1347,1,1,0,0,1,0,0.0,Bronze
ACC-00445,63,12,71084.41,5923.700833333333,17113.85,4881.183395426784,1.6666666666666667,1.3333333333333333,0.0,5,7665.389999999999,35695.68,27723.34,2.6163487638901755,-0.22333561552502923,14,26,0.22,63.6,4,19,55,863,2,1,0,0,0,1,0.0,Silver
ACC-00446,712,5,11157.51,2231.502,3038.28,565.6168334393877,7.0,1.2,0.0,3,9108.84,2048.67,0.0,-0.9998902285879884,-0.9995121165846209,1,20,0.23,40.2,6,103,48,1346,1,0,0,0,0,1,0.0,Bronze
ACC-00447,679,11,36354.69,3304.9718181818184,9087.16,2512.757297992857,5.0,1.0909090909090908,0.0,5,33275.83,3078.86,0.0,-0.9999699490606527,-0.9996753099166845,9,33,0.55,66.1,2,104,55,1159,1,1,0,0,0,1,0.0,Bronze
ACC-00448,719,7,49979.020000000004,7139.860000000001,16017.78,5328.626431558137,2.142857142857143,1.7142857142857142,0.125,4,29774.57,20204.45,0.0,-0.9999664154204269,-0.9999505084024359,12,38,0.21,42.0,2,71,46,1433,1,0,0,0,0,0,0.0,Bronze
ACC-00449,105,3,12030.13,4010.043333333333,5995.92,1936.2928586950202,1.6666666666666667,1.3333333333333333,0.0,2,0.0,0.0,12030.13,12030.13,12030.13,3,8,0.12,41.9,6,51,50,171,1,0,1,0,1,0,28604.730000000003,Bronze
ACC-00450,647,2,9334.869999999999,4667.4349999999995,5577.07,1286.4181538092503,2.5,1.0,0.0,1,3757.8,5577.07,0.0,-0.9997339576460572,-0.9998207265236901,6,19,0.12,13.7,4,50,45,978,1,1,0,1,0,0,6085.45,Bronze
ACC-00451,283,6,31329.260000000002,5221.543333333334,10081.86,3152.5421828972676,2.5,1.5,0.0,5,2004.48,25051.56,4273.22,1.1312703193250495,-0.8293898906938053,12,33,0.41,48.6,3,40,35,1206,2,1,1,1,0,0,0.0,Silver
ACC-00452,597,6,14873.1,2478.85,4233.78,1522.59114115379,6.666666666666667,1.3333333333333333,0.0,3,7884.68,6988.42,0.0,-0.9998731878544399,-0.9998569266119364,8,22,0.45,63.9,1,41,36,895,2,1,1,0,0,0,0.0,Silver
ACC-00453,54,18,159359.52,8853.306666666665,26609.23,6463.273114561364,3.611111111111111,2.0,0.0,6,0.0,95482.31,63877.21,63877.21,-0.3310013027407617,29,44,0.82,79.5,2,108,39,614,1,1,1,0,0,1,0.0,Bronze
ACC-00454,49,26,177939.96000000002,6843.844615384616,27596.61,6675.654583632218,1.9230769230769231,1.7307692307692308,0.07142857142857142,5,33092.76,62234.1,82613.1,1.4963648736196793,0.3274518720143457,12,48,0.61,99.5,0,91,52,865,3,0,1,0,1,0,0.0,Gold
ACC-00455,37,3,22259.4,7419.8,11860.45,4389.21738002346,0.0,1.3333333333333333,0.25,2,0.0,3083.89,19175.510000000002,19175.510000000002,5.216270272197713,0,11,0.06,45.8,3,47,35,572,1,1,1,0,1,0,0.0,Bronze
ACC-00456,2,4,17923.690000000002,4480.922500000001,5964.47,1306.7802720267603,6.25,1.25,0.0,4,0.0,0.0,17923.690000000002,17923.690000000002,17923.690000000002,9,22,0.52,69.0,2,31,32,86,2,1,1,0,0,0,22477.4,Silver
ACC-00457,39,10,84712.96,8471.296,26268.18,8030.11942198205,1.0,1.4,0.0,5,0.0,0.0,84712.96,84712.96,84712.96,18,39,0.8,79.6,0,62,39,364,3,0,1,0,0,0,91417.47,Gold
ACC-00458,12,13,101265.3,7789.638461538461,18492.99,5251.632441165074,0.7692307692307693,1.6153846153846154,0.0,5,0.0,20572.99,80692.31,80692.31,2.9221031020234767,22,54,0.55,91.8,1,3,46,444,3,0,1,1,0,0,28913.420000000002,Gold
ACC-00459,23,3,8680.11,2893.3700000000003,4876.96,1886.255811150757,11.666666666666666,1.3333333333333333,0.0,2,0.0,0.0,8680.11,8680.11,8680.11,10,24,0.42,55.8,0,19,30,193,1,1,1,0,0,0,10634.08,Bronze
ACC-00460,643,5,16594.58,3318.916,5939.97,1827.2504048104627,7.0,1.0,0.0,4,12479.03,4115.55,0.0,-0.9999198719874872,-0.9997570781358176,1,15,0.02,39.3,4,91,29,1373,2,1,1,0,0,0,0.0,Silver
ACC-00461,130,1,822.88,822.88,822.88,0.0,5.0,3.0,0.0,1,0.0,0.0,822.88,822.88,822.88,4,17,0.25,31.6,2,59,47,204,1,0,0,0,0,0,2490.24,Bronze
ACC-00462,68,19,251520.01,13237.895263157896,67214.96,18473.744506296967,2.8947368421052633,2.0526315789473686,0.0,6,0.0,79315.88,172204.13,172204.13,1.1711031750114225,21,55,0.69,94.6,0,84,37,685,2,0,1,1,0,0,68970.44,Silver
ACC-00463,312,4,6806.88,1701.72,2935.94,888.5342594407938,0.0,1.0,0.0,2,949.62,4110.85,1746.41,0.8381792935137069,-0.5750307039410485,12,23,0.53,66.4,1,111,33,1180,3,1,1,0,0,1,56064.04,Gold
ACC-00464,717,9,73658.51,8184.278888888888,41276.77,12649.93506850771,7.777777777777778,1.3333333333333333,0.0,5,68809.62999999999,4848.88,0.0,-0.9999854673616562,-0.9997938093313649,9,19,0.3,44.3,0,50,44,1454,1,0,1,0,1,0,0.0,Bronze
ACC-00465,77,10,78354.79,7835.478999999999,19818.39,6885.31534277996,5.5,1.3,0.0,3,1897.16,51642.2,24815.43,12.073940026130568,-0.5194637435325463,6,26,0.46,58.6,0,68,36,866,3,0,0,0,1,0,5458.48,Gold
ACC-00466,485,4,11247.45,2811.8625,4287.01,1805.8364125131418,10.0,1.0,0.0,3,6960.4400000000005,4287.01,0.0,-0.9998563515594475,-0.999766791588639,3,18,0.25,20.2,0,83,27,926,1,1,0,0,0,1,0.0,Bronze
ACC-00467,51,3,4645.77,1548.5900000000001,2288.17,970.5947042406527,3.3333333333333335,1.3333333333333333,0.0,2,0.0,0.0,4645.77,4645.77,4645.77,4,10,0.1,37.5,3,46,31,276,1,1,0,0,0,1,0.0,Bronze
ACC-00468,83,3,17061.989999999998,5687.329999999999,12000.96,5693.7347682255095,5.0,1.0,0.0,2,0.0,4118.65,12943.339999999998,12943.339999999998,2.142097022805335,11,26,0.54,46.8,2,3,52,531,2,1,0,0,1,0,10012.61,Silver
ACC-00469,511,2,3520.92,1760.46,2015.57,360.7800218970002,2.5,1.0,0.3333333333333333,1,0.0,3520.92,0.0,0.0,-0.9997160639651099,1,14,0.06,24.4,4,98,26,520,1,0,0,0,1,0,0.0,Bronze
ACC-00470,689,7,24234.53,3462.075714285714,7550.52,1878.0606247035546,2.142857142857143,1.1428571428571428,0.0,4,17667.260000000002,6567.27,0.0,-0.9999434013309743,-0.9998477529090612,13,36,0.5,67.1,0,38,32,1145,2,1,0,0,1,0,0.0,Silver
ACC-00471,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7,0.02,46.0,2,96,27,1,3,0,1,0,0,1,15414.7,Gold
ACC-00472,615,7,57457.24,8208.177142857143,18811.34,5445.395264960768,1.4285714285714286,2.0,0.125,4,39105.1,18352.14,0.0,-0.9999744285418387,-0.9999455134107842,10,21,0.38,53.8,3,116,31,1220,1,1,1,0,0,0,0.0,Bronze
ACC-00473,87,2,4407.71,2203.855,2472.03,379.25672208940495,5.0,1.0,0.0,2,0.0,0.0,4407.71,4407.71,4407.71,12,24,0.37,64.1,2,83,49,303,2,1,1,1,0,0,20481.620000000003,Silver
ACC-00474,61,19,225578.2,11872.536842105264,44673.24,14458.905170691347,3.9473684210526314,1.368421052631579,0.0,6,39116.86,118605.57,67855.77,0.7346749029727087,-0.42788354810361684,26,60,0.67,70.8,1,86,37,788,2,1,1,0,0,0,75347.41,Silver
